ref_pmid	assess_pmid	relevance
29601604	24004875	1
29601604	24554630	1
29601604	24700588	1
29601604	24780819	1
29601604	25063792	1
29601604	25081614	1
29601604	25088253	1
29601604	25245689	1
29601604	25273555	1
29601604	25297316	1
29601604	26110647	1
29601604	27569113	1
29601604	29725290	1
29601604	19271353	0
29601604	25517866	0
29601604	28147641	0
29541680	25992385	1
29541680	26385720	1
29541680	27356165	1
29541680	29125535	1
29541680	23576905	0
29541680	24110797	0
29541680	23576905	1
29541680	24110797	1
29541680	25992385	0
29541680	26385720	0
29541680	27356165	0
29541680	29125535	0
29723268	25236734	2
29723268	28851809	2
29723268	28893845	2
29723268	25336740	1
29723268	27929521	1
29723268	28643247	1
29723268	29556895	1
29723268	25336740	2
29723268	27929521	2
29723268	28643247	2
29723268	29556895	2
29723268	25236734	1
29723268	28851809	1
29723268	28893845	1
29662016	21033412	2
29662016	21147012	2
29662016	22571973	2
29662016	26014929	2
29662016	26856777	2
29662016	27604757	2
29662016	27820708	2
29662016	18384365	1
29662016	18480867	1
29662016	24886071	1
29662016	28040562	1
29662016	22853630	0
29662016	25318999	0
29673146	19058788	1
29673146	19497250	1
29673146	22190250	1
29673146	22406334	1
29673146	23251751	1
29673146	24339138	1
29673146	24388038	1
29673146	24434008	1
29673146	25010396	1
29673146	25038867	1
29673146	25426012	1
29673146	26415966	1
29673146	27835721	1
29673146	28271731	1
29673146	28666206	1
29673146	28758582	1
29673146	28939975	1
29673146	29138992	1
29673146	29150145	1
29673146	29748628	1
29673146	20655113	0
29673146	21040286	0
29673146	21084787	0
29673146	23391164	0
29673146	24862657	0
29673146	24916626	0
29673146	26290264	0
29673146	27249092	0
29673146	28933261	0
29673146	29195773	0
29508107	20357763	1
29508107	23400006	1
29508107	23792126	1
29508107	29037107	1
29508107	20647702	0
29508107	26180705	0
29508107	27329247	0
29508107	27681866	0
28814746	20528938	2
28814746	20705504	2
28814746	21478342	2
28814746	21531804	2
28814746	22905199	2
28814746	23977102	2
28814746	24002096	2
28814746	24782537	2
28814746	26895738	2
28814746	27619533	2
28814746	28031278	2
28814746	28320951	2
28814746	29378891	2
28814746	29381428	2
28814746	18955475	1
28814746	23995637	1
28814746	27600558	1
29401217	22446686	2
29401217	23365408	2
29401217	24183851	2
29401217	24721780	2
29401217	25025236	2
29401217	25139102	2
29401217	25485593	2
29401217	26196323	2
29401217	26297315	2
29401217	26416600	2
29401217	26448935	2
29401217	26650608	2
29401217	26943771	2
29401217	27446422	2
29401217	27575691	2
29401217	28280730	2
29401217	28449042	2
29401217	28793054	2
29401217	28836827	2
29401217	28849135	2
29401217	29303984	2
29401217	29358879	2
29401217	29702599	2
29401217	29715309	2
29401217	29741786	2
29401217	29374362	1
29439688	19506861	2
29439688	25096197	2
29439688	26597709	2
29439688	26920475	2
29439688	19640703	1
29439688	22315613	1
29439688	26467249	1
29439688	27274356	1
29439688	29109294	1
29439688	29310857	1
25016381	19476620	1
25016381	19551154	1
25016381	19786497	1
25016381	19800023	1
25016381	20003267	1
25016381	20012966	1
25016381	20014473	1
25016381	20079866	1
25016381	20380813	1
25016381	20418949	1
25016381	20548996	1
25016381	20858738	1
25016381	20975901	1
25016381	21143779	1
25016381	21431548	1
25016381	21431758	1
25016381	21483898	1
25016381	21641561	1
25016381	21857930	1
25016381	22798498	1
25016381	22836911	1
25016381	23151045	1
25016381	23154827	1
25016381	23246694	1
25016381	23445489	1
25016381	23829524	1
25016381	24205155	1
25016381	24307685	1
25016381	24564886	1
25016381	24968068	1
25016381	25087086	1
25016381	25674563	1
25016381	25867756	1
25016381	25922940	1
25016381	26026830	1
25016381	27587697	1
25016381	27766936	1
25016381	27941681	1
25016381	28194173	1
25016381	28882224	1
25016381	29281954	1
25016381	19343219	0
25016381	22583976	0
29716593	28349836	2
29716593	28765949	2
29716593	29490568	2
29716593	29847813	2
29716593	24055400	1
29716593	24649021	1
29716593	25175341	1
29716593	25243407	1
29716593	26273018	1
29716593	28033431	1
29716593	28534714	1
29716593	28682884	1
29716593	28846924	1
29716593	28957794	1
29716593	29183005	1
29716593	29218114	1
29716593	29448254	1
29716593	29483390	1
29716593	29506122	1
29716593	29700819	1
29716593	29775753	1
29716593	27829232	0
29716593	28357642	0
29716593	28970820	0
29716593	29344234	0
29716593	29558461	0
29716593	29744354	0
25181465	22848594	2
25181465	25619993	2
25181465	19295134	1
25181465	20956247	1
25181465	22245099	1
25181465	23377978	1
25181465	23497388	1
25181465	24618011	1
25181465	26817421	1
25181465	29555201	1
22245099	19091028	2
22245099	20975901	2
22245099	21554720	2
22245099	22768240	2
22245099	23175680	1
22245099	20520778	0
22245099	20841501	0
22245099	21167690	0
22245099	21336307	0
22245099	22046300	0
22245099	23266630	0
22245099	23434068	0
22245099	23872359	0
22245099	25539629	0
22245099	27212195	0
22245099	27590333	0
22245099	27924063	0
22245099	28361682	0
29716593	24055400	2
29716593	24649021	2
29716593	25243407	2
29716593	26273018	2
29716593	28033431	2
29716593	29775753	2
29716593	27829232	1
29716593	28349836	1
29716593	28357642	1
29716593	28765949	1
29716593	28970820	1
29716593	29344234	1
29716593	29490568	1
29716593	29558461	1
29716593	29744354	1
29716593	29847813	1
29716593	25175341	0
29716593	28534714	0
29716593	28682884	0
29716593	28846924	0
29716593	28957794	0
29716593	29183005	0
29716593	29218114	0
29716593	29448254	0
29716593	29483390	0
29716593	29506122	0
29716593	29700819	0
26366726	18754079	2
26366726	22082019	2
26366726	22984543	2
26366726	25261532	2
26366726	25906259	2
26366726	28474114	2
26366726	28757414	2
26366726	25182480	1
26366726	25182480	2
26366726	18754079	1
26366726	22082019	1
26366726	22984543	1
26366726	25261532	1
26366726	25906259	1
26366726	28474114	1
26366726	28757414	1
29423194	20037169	2
29423194	20435795	2
29423194	21335249	2
29423194	21713524	2
29423194	24641721	2
29423194	25852905	2
29423194	26034583	2
29423194	26361801	2
29423194	27955924	2
29423194	29741676	2
29423194	29780798	2
29423194	19542694	1
29423194	19576555	1
29423194	19927265	1
29423194	21310740	1
29423194	21814180	1
29423194	21894029	1
29423194	24232194	1
29423194	24499775	1
29423194	24821288	1
29423194	25039018	1
29423194	25349696	1
29423194	25975963	1
29423194	26311215	1
29423194	27648403	1
29423194	20093817	0
29334985	18517034	2
29334985	19183420	2
29334985	19837941	2
29334985	20513296	2
29334985	23819128	2
29334985	24123692	2
29334985	24305464	2
29334985	24679029	2
29334985	18665183	1
29334985	18793503	1
29334985	22846501	1
29334985	22901841	1
29334985	23544811	1
29334985	24099879	1
29334985	25581987	1
29334985	26611949	1
29334985	26792501	1
29334985	26910591	1
29334985	27167372	1
29334985	27343122	1
29334985	18375469	0
29334985	18624022	0
29334985	20620267	0
29334985	20807165	0
29334985	21718129	0
29334985	22762845	0
29334985	22778928	0
29334985	22919256	0
29334985	23094986	0
29334985	24124334	0
29334985	24228807	0
29334985	24638201	0
29334985	25469423	0
29334985	25549052	0
29334985	26163039	0
29334985	26425126	0
29334985	29298404	0
29673146	25689570	1
29673146	23557429	0
29673146	24314926	0
29673146	25578796	0
29673146	26467411	0
29673146	26752601	0
29439688	19640703	2
29439688	26467249	2
29439688	27274356	2
29439688	29109294	2
29439688	29310857	2
29439688	19506861	1
29439688	25096197	1
29439688	26597709	1
29439688	26920475	1
29439688	22315613	0
29396388	25476753	2
29396388	25570543	2
29396388	26067195	2
29396388	18173864	1
29396388	20377663	1
29396388	22673261	1
29396388	23702566	1
29396388	24280111	1
29396388	24311971	1
29324707	28567506	2
29324707	18574163	1
29324707	22031560	1
29324707	22489481	1
29324707	23099927	1
29324707	23189702	1
29324707	23905318	1
29324707	25011293	1
29324707	26514799	1
29324707	26702964	1
29324707	26764908	1
29324707	27152647	1
29324707	18574174	0
29324707	19937393	0
29324707	25223033	0
29324707	27136157	0
29324707	29748812	0
29324707	29797873	0
29402700	18364437	2
29402700	25841496	2
29402700	27197062	2
29402700	29043733	2
29402700	29293881	2
29402700	19294737	1
29402700	19513025	1
29402700	19570445	1
29402700	20300634	1
29402700	20854069	1
29402700	21092276	1
29402700	21140203	1
29402700	21829192	1
29402700	21904580	1
29402700	21989182	1
29402700	21997556	1
29402700	22419298	1
29402700	23059046	1
29402700	23074401	1
29402700	23074402	1
29402700	23219378	1
29402700	23266319	1
29402700	23626689	1
29402700	24173294	1
29402700	24239208	1
29402700	24511017	1
29402700	25004863	1
29402700	25047176	1
29402700	25618827	1
29402700	25979595	1
29402700	26222184	1
29402700	26311717	1
29402700	26463439	1
29402700	26631427	1
29402700	27068860	1
29402700	27270348	1
29402700	27273130	1
29402700	27312051	1
29402700	27357108	1
29402700	27402147	1
29402700	27483464	1
29402700	27863408	1
29402700	28545823	1
29402700	28694034	1
29402700	28770101	1
29402700	29428165	1
29402700	29567071	1
28940651	21539842	2
28940651	22110365	2
28940651	24768715	2
28940651	26886550	2
28940651	29732611	2
28940651	18590840	1
28940651	21357748	1
28940651	23624614	1
28940651	24600047	1
28940651	25056210	1
28940651	25288117	1
28940651	25739948	1
28940651	26492571	1
28940651	26635271	1
28940651	27570883	1
28940651	28400715	1
28940651	29046438	1
28940651	29054040	1
28940651	18080294	0
28940651	22745486	0
28940651	22777942	0
28940651	23520760	0
28940651	24586768	0
29335486	22722341	2
29335486	23041285	2
29335486	29503869	2
29335486	19443682	1
29335486	21963238	1
29335486	22287636	1
29335486	23624840	1
29335486	25497547	1
29335486	27210764	1
29335486	27580037	1
29335486	28408976	1
29335486	28619827	1
29335486	21132442	0
29335486	21247873	0
29335486	26868017	0
29335486	27111891	0
29335486	27249516	0
29335486	28424341	0
29335486	28737770	0
29335486	28802249	0
29335486	28863138	0
29335486	29654311	0
29335486	29757144	0
28940651	23520760	2
28940651	25288117	2
28940651	26492571	2
28940651	29046438	2
28940651	29054040	2
28940651	18080294	1
28940651	21539842	1
28940651	22110365	1
28940651	22745486	1
28940651	22777942	1
28940651	24586768	1
28940651	24768715	1
28940651	29732611	1
28940651	18590840	0
28940651	21357748	0
28940651	23624614	0
28940651	24600047	0
28940651	25056210	0
28940651	25739948	0
28940651	26635271	0
28940651	26886550	0
28940651	27570883	0
28940651	28400715	0
29629363	21507547	2
29629363	22761088	2
29629363	23306061	2
29629363	23478871	2
29629363	24982852	2
29629363	25658967	2
29629363	25778743	2
29629363	25901545	2
29629363	25917984	2
29629363	27411896	2
29629363	27493403	2
29629363	28338520	2
29629363	28583403	2
29629363	29123737	2
29629363	29304160	2
29629363	22333702	1
29629363	23504709	1
29629363	24099376	1
29629363	24770560	1
29629363	26563528	1
29629363	26992068	1
29629363	27272499	1
29629363	28687637	1
29629363	29068556	1
28985478	19634919	2
28985478	19822882	2
28985478	22972848	2
28985478	26173710	2
28985478	26390015	2
28985478	26414664	2
28985478	27253623	2
28985478	27499047	2
28985478	27548809	2
28985478	29634317	2
28985478	22192309	1
28985478	22411955	1
28985478	24586660	1
28985478	24959063	1
28985478	26161500	1
28985478	26503251	1
28985478	26993319	1
28985478	27354531	1
28985478	27873206	1
28985478	27899691	1
28985478	28386598	1
28985478	28600226	1
28985478	29726113	1
28985478	22978652	0
28985478	23098562	0
28985478	23124066	0
28985478	25719760	0
28985478	26637280	0
28985478	27484481	0
29396388	22673261	2
29396388	23702566	2
29396388	24280111	2
29396388	24311971	2
29396388	25476753	1
29396388	25570543	1
29396388	26067195	1
29396388	18173864	0
29396388	20377663	0
29324707	22489481	2
29324707	23189702	2
29324707	25011293	2
29324707	26702964	2
29324707	26764908	2
29324707	18574174	1
29324707	19937393	1
29324707	25223033	1
29324707	27136157	1
29324707	28567506	1
29324707	29748812	1
29324707	29797873	1
29324707	18574163	0
29324707	22031560	0
29324707	23099927	0
29324707	23905318	0
29324707	26514799	0
29324707	27152647	0
29629363	21507547	1
29629363	23306061	1
29629363	23478871	1
29629363	24982852	1
29629363	25778743	1
29629363	25917984	1
29629363	27411896	1
29629363	27493403	1
29629363	28338520	1
29629363	29123737	1
29629363	29304160	1
29629363	22333702	0
29629363	22761088	0
29629363	23504709	0
29629363	24099376	0
29629363	24770560	0
29629363	25658967	0
29629363	25901545	0
29629363	26563528	0
29629363	26992068	0
29629363	27272499	0
29629363	28583403	0
29629363	28687637	0
29629363	29068556	0
25504833	18212004	2
25504833	19447788	2
25504833	19541297	2
25504833	19911947	2
25504833	20175922	2
25504833	20888477	2
25504833	20948568	2
25504833	21468958	2
25504833	23042438	2
25504833	23176300	2
25504833	23504934	2
25504833	23666727	2
25504833	23901746	2
25504833	25684358	2
25504833	26700055	2
25504833	18203266	1
25504833	18254954	1
25504833	20077408	1
25504833	21264403	1
25504833	21798033	1
25504833	22524279	1
25504833	23277275	1
25504833	23750150	1
25504833	24449691	1
25504833	25448015	1
25504833	25475079	1
25504833	25760677	1
25504833	25788625	1
25504833	27896753	1
25504833	29086410	1
25504833	18712318	0
25504833	29352322	0
29086492	23798487	2
29086492	24574326	2
29086492	27111574	2
29086492	28551021	2
29086492	19623562	1
29086492	19853660	1
29086492	20043321	1
29086492	20073088	1
29086492	20396995	1
29086492	20589669	1
29086492	20623581	1
29086492	21426555	1
29086492	25678240	1
29086492	25762022	1
29086492	25868994	1
29086492	26317495	1
29086492	27273898	1
29086492	27497430	1
29086492	27813291	1
29086492	27977912	1
29086492	28409838	1
29086492	28748655	1
29086492	29280480	1
29086492	29314708	1
29086492	18683260	0
29086492	20205162	0
29086492	21448991	0
29086492	23847160	0
29086492	24510488	0
29086492	27452958	0
29086492	27922179	0
29086492	28371561	0
29086492	28480535	0
29086492	28500668	0
29086492	28722325	0
29086492	28884511	0
29086492	29055113	0
29086492	29292597	0
29444700	24706397	1
29444700	24973984	1
29444700	26133313	1
29444700	26637333	1
29444700	27074263	1
29444700	27301957	1
29444700	27609018	1
29444700	22694751	0
29444700	23497523	0
29444700	25362239	0
29444700	25379990	0
29444700	25412864	0
29444700	25874808	0
29444700	25948410	0
29444700	25980984	0
29444700	26048208	0
29444700	26338683	0
29444700	26439374	0
29444700	26842069	0
29444700	27288370	0
29444700	27563450	0
29444700	27793836	0
29444700	28009052	0
29444700	28045199	0
29444700	28109306	0
29444700	28356123	0
29444700	28399899	0
29444700	28407755	0
29444700	28636204	0
29444700	28658719	0
29444700	28729304	0
29444700	29271481	0
29444700	29331970	0
29444700	29374488	0
29444700	29703064	0
29659541	27435464	2
29659541	28638259	2
29659541	26860150	1
29659541	27295893	1
29659541	27478378	1
29659541	27612156	1
29659541	27716242	1
29659541	27717945	1
29659541	27976454	1
29659541	28228277	1
29659541	28318966	1
29659541	28566536	1
29659541	28595824	1
29659541	28608813	1
29659541	29028178	1
29659541	29352633	1
29659541	29359251	1
29659541	29527300	1
29659541	29761581	1
29659541	29845526	1
29659541	27496713	0
29659541	29027940	0
29267850	25008006	2
29267850	27779619	2
29267850	28501646	2
29267850	28968701	2
29267850	29617937	2
29267850	23620361	1
29267850	26833340	1
29267850	27153722	1
29267850	27323392	1
29267850	27378304	1
29267850	28174895	1
29267850	28645171	1
29267850	28961763	1
29267850	29087446	1
29267850	29590301	1
29267850	29688259	1
29267850	25236461	0
29267850	26249815	0
29267850	26424855	0
29267850	27153599	0
29267850	27288499	0
29267850	27993774	0
29267850	28062448	0
29267850	28633423	0
29267850	29228172	0
29267850	29253085	0
29267850	29444205	0
28101859	18704948	2
28101859	20358386	2
28101859	24056041	2
28101859	26434626	2
28101859	28101873	2
28101859	18506779	1
28101859	21824007	1
28101859	26387099	1
28101859	28383784	1
28101859	27553509	0
26024445	18221307	1
26024445	20701394	1
26024445	20944243	1
26024445	23983124	1
26024445	25860244	1
26024445	26231201	1
26024445	18511558	0
26024445	18536014	0
26024445	22435823	0
26024445	24086308	0
26024445	26447771	0
20417093	17566729	2
20417093	19325741	2
20417093	19666218	2
20417093	19736002	2
20417093	20541401	2
20417093	20624607	2
20417093	20889327	2
20417093	21123049	2
20417093	21232947	2
20417093	21530245	2
20417093	22305480	2
20417093	22750497	2
20417093	23062462	2
20417093	24384309	2
20417093	24768105	2
20417093	26706748	2
20417093	28683390	2
20417093	17697777	1
20417093	24812574	1
29632620	25791552	2
29632620	18942247	1
29632620	19494530	1
29632620	19520355	1
29632620	19953008	1
29632620	20623363	1
29632620	22182885	1
29632620	22777115	1
29632620	23248499	1
29632620	24214777	1
29632620	25051285	1
29632620	25916578	1
29632620	29319732	1
29632620	29765455	1
29632620	19114899	0
29632620	19238531	0
29632620	19779981	0
29632620	20539178	0
29632620	20613939	0
29632620	21366946	0
29632620	21535927	0
29632620	22230609	0
29632620	22850641	0
29632620	23767943	0
29632620	24054887	0
29632620	24948543	0
29632620	25277360	0
29632620	26216751	0
29632620	26513709	0
29632620	26815402	0
29632620	27984669	0
29632620	27999410	0
29632620	29180204	0
29703142	20429884	2
29703142	23055923	2
29703142	25339955	2
29703142	26955808	2
29703142	27933544	2
29703142	21628518	1
29703142	22427645	1
29703142	22905720	1
29703142	23433259	1
29703142	24195963	1
29703142	25944860	1
29703142	26109132	1
29703142	26921172	1
29703142	27169516	1
29703142	21813203	0
29703142	22684724	0
29703142	23505508	0
29703142	23592259	0
29703142	23643894	0
29703142	23937452	0
29703142	24980971	0
29703142	25136336	0
29703142	26396246	0
29703142	26537951	0
29703142	26787719	0
29703142	27373869	0
29703142	27785189	0
29703142	29784861	0
20417093	17697777	2
20417093	24812574	2
20417093	17566729	1
20417093	19325741	1
20417093	19666218	1
20417093	19736002	1
20417093	20541401	1
20417093	20624607	1
20417093	20889327	1
20417093	21123049	1
20417093	21232947	1
20417093	21530245	1
20417093	22305480	1
20417093	22750497	1
20417093	23062462	1
20417093	24384309	1
20417093	24768105	1
20417093	26706748	1
20417093	28683390	1
29335486	19443682	2
29335486	22287636	2
29335486	23624840	2
29335486	25497547	2
29335486	27111891	2
29335486	27210764	2
29335486	28408976	2
29335486	21132442	1
29335486	21247873	1
29335486	22722341	1
29335486	23041285	1
29335486	26868017	1
29335486	27249516	1
29335486	28424341	1
29335486	28737770	1
29335486	28802249	1
29335486	28863138	1
29335486	29503869	1
29335486	29654311	1
29335486	29757144	1
29335486	21963238	0
29335486	27580037	0
29335486	28619827	0
29740474	19081792	2
29740474	19897480	2
29740474	23103828	2
29740474	25222269	2
29740474	28096629	2
29740474	19002211	1
29740474	19597142	1
29740474	20697343	1
29740474	20958970	1
29740474	21619611	1
29740474	22162623	1
29740474	23874618	1
29740474	25973911	1
29740474	27345625	1
29740474	27538963	1
29740474	27871224	1
29740474	28041879	1
29740474	28610557	1
29740474	29445163	1
29740474	20459673	0
29740474	21878459	0
29740474	25590602	0
29632620	18942247	2
29632620	19114899	2
29632620	19520355	2
29632620	19953008	2
29632620	20613939	2
29632620	22182885	2
29632620	22777115	2
29632620	23248499	2
29632620	24054887	2
29632620	24214777	2
29632620	24948543	2
29632620	25051285	2
29632620	26815402	2
29632620	27984669	2
29632620	27999410	2
29632620	29319732	2
29632620	29765455	2
29632620	19238531	1
29632620	19779981	1
29632620	20539178	1
29632620	21366946	1
29632620	21535927	1
29632620	22230609	1
29632620	22850641	1
29632620	23767943	1
29632620	25277360	1
29632620	25791552	1
29632620	26216751	1
29632620	26513709	1
29632620	29180204	1
29632620	19494530	0
29632620	20623363	0
29632620	25916578	0
29740474	19002211	2
29740474	19597142	2
29740474	20459673	2
29740474	20697343	2
29740474	21878459	2
29740474	27345625	2
29740474	29445163	2
29740474	19081792	1
29740474	19897480	1
29740474	25222269	1
29740474	25590602	1
29740474	20958970	0
29740474	21619611	0
29740474	22162623	0
29740474	23103828	0
29740474	23874618	0
29740474	25973911	0
29740474	27538963	0
29740474	27871224	0
29740474	28041879	0
29740474	28096629	0
29740474	28610557	0
18460145	20069282	2
18460145	21218855	2
18460145	18619671	1
18460145	20575672	1
18460145	21247374	1
18460145	21962574	1
18460145	22362578	1
18460145	23737054	1
18460145	25358778	1
18460145	25586343	1
18460145	28282551	1
18460145	28585517	1
18460145	28879945	1
18460145	29043648	1
18460145	18707789	0
18460145	18939750	0
18460145	20414650	0
18460145	21535488	0
18460145	21535496	0
18460145	22015180	0
18460145	22083520	0
18460145	23488765	0
18460145	24754818	0
18460145	28040164	0
18460145	29175522	0
29495290	18218746	1
29495290	22255770	1
29495290	23012509	1
29495290	23435053	1
29495290	25570995	1
29495290	25719863	1
29495290	28246443	1
29495290	22829355	0
29495290	25320924	0
29495290	26378540	0
29495290	26835547	0
29495290	26928458	0
29495290	27409192	0
29495290	28372436	0
29495290	29047530	0
29393885	23930134	2
29393885	24215379	2
29393885	28577533	2
29393885	25888024	1
29393885	27454403	1
29393885	28057113	1
29393885	29116763	1
29393885	29666617	1
29393885	29666821	1
29393885	29698255	1
29393885	21116418	0
29393885	22411451	0
29393885	23670852	0
29495290	22402692	2
29495290	25323820	2
29495290	26378540	2
29495290	26835547	2
29495290	27344390	2
29495290	27347972	2
29495290	27409192	2
29495290	29791369	2
29495290	20855001	1
29495290	21187775	1
29495290	22410997	1
29495290	26832496	1
29495290	27320673	1
29495290	27589752	1
29495290	23264091	0
29495290	23367077	0
29495290	28246443	0
29495290	28517624	0
29495290	29174287	0
29494509	22958331	2
29494509	28712318	2
29494509	29170851	2
29494509	29561773	2
29494509	23497206	1
29494509	19519899	0
29494509	20805190	0
29494509	21444340	0
29494509	22876273	0
29494509	23349139	0
29494509	23460883	0
29494509	24647560	0
29494509	24769537	0
29494509	25427805	0
29494509	26103589	0
29494509	26205390	0
29494509	26623677	0
29494509	26710166	0
29494509	27014326	0
29494509	27275817	0
29494509	27375965	0
29494509	27672525	0
29494509	27867769	0
29494509	27898825	0
29494509	28241056	0
29494509	28338826	0
29494509	28422071	0
29494509	28542519	0
29494509	28720853	0
29494509	28754764	0
29494509	28793854	0
29494509	28837061	0
29494509	29038765	0
29494509	29046685	0
29494509	29056940	0
29494509	29088105	0
29494509	29104233	0
29494509	29439505	0
29494509	29529038	0
29494509	29596414	0
29494509	29701675	0
29494509	29844954	0
28011771	20472322	2
28011771	26568622	2
28011771	27551104	2
28011771	28430949	2
28011771	29039790	1
28011771	27919220	0
28011771	28052925	0
28011771	29228193	0
25181465	19295134	2
25181465	20956247	2
25181465	22245099	2
25181465	23377978	2
25181465	23497388	2
25181465	24618011	2
25181465	26817421	2
25181465	29555201	2
25181465	22848594	1
25181465	25619993	1
29401217	29374362	2
29401217	22446686	1
29401217	23365408	1
29401217	24183851	1
29401217	24721780	1
29401217	25025236	1
29401217	25139102	1
29401217	25485593	1
29401217	26196323	1
29401217	26297315	1
29401217	26416600	1
29401217	26448935	1
29401217	26650608	1
29401217	26943771	1
29401217	27446422	1
29401217	27575691	1
29401217	28280730	1
29401217	28449042	1
29401217	28793054	1
29401217	28836827	1
29401217	28849135	1
29401217	29303984	1
29401217	29358879	1
29401217	29702599	1
29401217	29715309	1
29401217	29741786	1
25016381	19476620	2
25016381	19551154	2
25016381	19786497	2
25016381	19800023	2
25016381	20003267	2
25016381	20012966	2
25016381	20014473	2
25016381	20079866	2
25016381	20380813	2
25016381	20418949	2
25016381	20548996	2
25016381	20858738	2
25016381	20975901	2
25016381	21143779	2
25016381	21431548	2
25016381	21431758	2
25016381	21483898	2
25016381	21641561	2
25016381	21857930	2
25016381	22583976	2
25016381	22798498	2
25016381	22836911	2
25016381	23151045	2
25016381	23154827	2
25016381	23246694	2
25016381	23445489	2
25016381	23829524	2
25016381	24205155	2
25016381	24307685	2
25016381	24564886	2
25016381	24968068	2
25016381	25087086	2
25016381	25674563	2
25016381	25867756	2
25016381	25922940	2
25016381	26026830	2
25016381	27587697	2
25016381	27766936	2
25016381	27941681	2
25016381	28194173	2
25016381	28882224	2
25016381	29281954	2
25016381	19343219	1
22245099	23175680	2
22245099	19091028	1
22245099	20520778	1
22245099	20841501	1
22245099	20975901	1
22245099	21167690	1
22245099	21336307	1
22245099	21554720	1
22245099	22046300	1
22245099	22768240	1
22245099	23266630	1
22245099	23434068	1
22245099	23872359	1
22245099	25539629	1
22245099	27212195	1
22245099	27590333	1
22245099	27924063	1
22245099	28361682	1
